id_cifra,archivo_presentado,seleccion_presentada,campo_presentado,valor_original,unidad,archivo_fuente,campo_fuente,filtro_fuente,calculo,run_id
F01084,base_para_redaccion.md; figuras/notas_figuras.md,early/permanent,residuo_conciliacion_usdt,-2E-24,USDT,evidencia/corridas/run_f4151cc97937f3704d77fb14/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=permanent,beneficio_equity-neto_componentes; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01085,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,capital_inicial_usdt,10000,USDT,evidencia/revision/scenario_summary.csv,capital_usdt,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01086,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,equity_final_usdt,10000,USDT,evidencia/revision/scenario_summary.csv,final_equity_usdt,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01087,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,retorno_neto,0.0,proporción,evidencia/revision/scenario_summary.csv,net_return,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01088,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,cagr,0.0,proporción/año,evidencia/revision/scenario_summary.csv,cagr,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01089,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,sharpe,,razón,evidencia/revision/scenario_summary.csv,sharpe,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01090,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,drawdown_diario,0.0,proporción con signo,evidencia/revision/scenario_summary.csv,max_drawdown,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01091,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,aperturas_completas,0,aperturas,evidencia/revision/scenario_summary.csv,openings,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01092,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,ciclos_cerrados,0,ciclos,evidencia/revision/scenario_summary.csv,complete_cycles,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01093,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,intentos_orden_fallidos,0,órdenes/intentos,evidencia/revision/scenario_summary.csv,failed_attempts,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01094,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,aperturas_fallidas,0,ciclos sin apertura completa,evidencia/revision/scenario_summary.csv,failed_cycles,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01095,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,intentos_apertura,0,aperturas intentadas,evidencia/revision/scenario_summary.csv,opening_attempts,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01096,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,fills,0,fills,evidencia/revision/scenario_summary.csv,fills,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01097,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,fills_parciales,0,fills,evidencia/revision/scenario_summary.csv,partial_fills,window=late;scenario=vwap_joint;strategy=conditional,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01098,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,spot_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=spot_pnl,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01099,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,futuros_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=futures_pnl,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01100,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,funding_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=funding,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01101,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,comisiones_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=fees,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01102,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,liquidaciones_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=liquidation_fees,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01103,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,slippage_informativo_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=slippage_informational,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01104,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,precios_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=conditional,spot_usdt+futuros_usdt; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01105,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,neto_componentes_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=conditional,spot+futuros+funding+comisiones+liquidaciones; excluye slippage informativo; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01106,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,beneficio_equity_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=conditional,equity_final-capital_inicial; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01107,base_para_redaccion.md; figuras/notas_figuras.md,late/conditional,residuo_conciliacion_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=conditional,beneficio_equity-neto_componentes; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01108,base_para_redaccion.md; figuras/notas_figuras.md,late,accounting_tolerance,1E-8,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.accounting_tolerance,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01109,base_para_redaccion.md; figuras/notas_figuras.md,late,analysis_mode,prescribed_research,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.analysis_mode,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01110,base_para_redaccion.md; figuras/notas_figuras.md,late,basis_exit,0.02,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.basis_exit,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01111,base_para_redaccion.md; figuras/notas_figuras.md,late,basis_max,0.005,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.basis_max,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01112,base_para_redaccion.md; figuras/notas_figuras.md,late,basis_min,0,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.basis_min,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01113,base_para_redaccion.md; figuras/notas_figuras.md,late,capital,10000,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.capital,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01114,base_para_redaccion.md; figuras/notas_figuras.md,late,cooldown_hours,24,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.cooldown_hours,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01115,base_para_redaccion.md; figuras/notas_figuras.md,late,correction_seconds,60,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.correction_seconds,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01116,base_para_redaccion.md; figuras/notas_figuras.md,late,cost_multiplier,1,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.cost_multiplier,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01117,base_para_redaccion.md; figuras/notas_figuras.md,late,data_budget_bytes,20000000000,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.data_budget_bytes,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01118,base_para_redaccion.md; figuras/notas_figuras.md,late,data_dir,data/minutes/2025_2026,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.data_dir,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01119,base_para_redaccion.md; figuras/notas_figuras.md,late,end,2026-09-01T00:00:00Z,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.end,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01120,base_para_redaccion.md; figuras/notas_figuras.md,late,execution_model,next_minute_vwap,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.execution_model,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01121,base_para_redaccion.md; figuras/notas_figuras.md,late,fee_profile,prescribed_fixed_no_discounts,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.fee_profile,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01122,base_para_redaccion.md; figuras/notas_figuras.md,late,freshness_seconds,60,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.freshness_seconds,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01123,base_para_redaccion.md; figuras/notas_figuras.md,late,funding_proxy_stress_bps,0,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.funding_proxy_stress_bps,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01124,base_para_redaccion.md; figuras/notas_figuras.md,late,half_life_hours,24,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.half_life_hours,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01125,base_para_redaccion.md; figuras/notas_figuras.md,late,hedge_tolerance,0.005,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.hedge_tolerance,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01126,base_para_redaccion.md; figuras/notas_figuras.md,late,hedge_trigger,0.02,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.hedge_trigger,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01127,base_para_redaccion.md; figuras/notas_figuras.md,late,history_start,2025-09-01T00:00:00Z,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.history_start,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01128,base_para_redaccion.md; figuras/notas_figuras.md,late,holding_hours,168,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.holding_hours,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01129,base_para_redaccion.md; figuras/notas_figuras.md,late,horizon_hours,168,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.horizon_hours,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01130,base_para_redaccion.md; figuras/notas_figuras.md,late,inactivity_seconds,1800,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.inactivity_seconds,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01131,base_para_redaccion.md; figuras/notas_figuras.md,late,leg_delay_seconds,1,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.leg_delay_seconds,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01132,base_para_redaccion.md; figuras/notas_figuras.md,late,leverage,2,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.leverage,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01133,base_para_redaccion.md; figuras/notas_figuras.md,late,liquidation_distance,0.15,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.liquidation_distance,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01134,base_para_redaccion.md; figuras/notas_figuras.md,late,margin_exit_ratio,0.50,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.margin_exit_ratio,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01135,base_para_redaccion.md; figuras/notas_figuras.md,late,max_volume_participation,0.01,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.max_volume_participation,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01136,base_para_redaccion.md; figuras/notas_figuras.md,late,order_timeout_seconds,120,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.order_timeout_seconds,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01137,base_para_redaccion.md; figuras/notas_figuras.md,late,participation_seconds,60,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.participation_seconds,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01138,base_para_redaccion.md; figuras/notas_figuras.md,late,rebalance_threshold,0.05,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.rebalance_threshold,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01139,base_para_redaccion.md; figuras/notas_figuras.md,late,research_futures_taker_fee,0.0005,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.research_futures_taker_fee,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01140,base_para_redaccion.md; figuras/notas_figuras.md,late,research_liquidation_fee,0.0125,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.research_liquidation_fee,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01141,base_para_redaccion.md; figuras/notas_figuras.md,late,research_maintenance_multiplier,1,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.research_maintenance_multiplier,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01142,base_para_redaccion.md; figuras/notas_figuras.md,late,rules_file,data/rules/history.json,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.rules_file,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01143,base_para_redaccion.md; figuras/notas_figuras.md,late,sample_end,2025-09-02T00:00:00Z,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.sample_end,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01144,base_para_redaccion.md; figuras/notas_figuras.md,late,sample_start,2025-09-01T00:00:00Z,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.sample_start,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01145,base_para_redaccion.md; figuras/notas_figuras.md,late,signal_delay_seconds,60,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.signal_delay_seconds,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01146,base_para_redaccion.md; figuras/notas_figuras.md,late,signal_price_model,closed_minute,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.signal_price_model,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01147,base_para_redaccion.md; figuras/notas_figuras.md,late,sizing_model,joint_quantity,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.sizing_model,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01148,base_para_redaccion.md; figuras/notas_figuras.md,late,slippage,0.0001,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.slippage,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01149,base_para_redaccion.md; figuras/notas_figuras.md,late,start,2025-09-01T00:00:00Z,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.start,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01150,base_para_redaccion.md; figuras/notas_figuras.md,late,symbols,"['BTCUSDT', 'ETHUSDT']",según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.symbols,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01151,base_para_redaccion.md; figuras/notas_figuras.md,late,target_fraction,0.30,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.target_fraction,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01152,base_para_redaccion.md; figuras/notas_figuras.md,late,vwap_seconds,5,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.vwap_seconds,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01153,base_para_redaccion.md; figuras/notas_figuras.md,late,window_hours,336,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.window_hours,corrida principal,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01154,base_para_redaccion.md; figuras/notas_figuras.md,late,costo_ciclo_derivado,0.0034,proporción,evidencia/corridas/run_519a165818e2cadce24bc873/research_assumptions.json,rules[].values.taker_fee; config.slippage; cost_multiplier,spot y futures,"2*fee_spot+2*fee_futures+4*slippage, multiplicado por cost_multiplier; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos",run_519a165818e2cadce24bc873
F01155,base_para_redaccion.md; figuras/notas_figuras.md,late/BTCUSDT/False/exact,eventos_unicos,46,eventos,evidencia/corridas/run_519a165818e2cadce24bc873/funding_mark_audit.json,consumed[].settlement_mark_method,symbol=BTCUSDT;economic_window=False;method=exact,"count unique(symbol,funding_time); presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos",run_519a165818e2cadce24bc873
F01156,base_para_redaccion.md; figuras/notas_figuras.md,late/BTCUSDT/True/exact,eventos_unicos,1095,eventos,evidencia/corridas/run_519a165818e2cadce24bc873/funding_mark_audit.json,consumed[].settlement_mark_method,symbol=BTCUSDT;economic_window=True;method=exact,"count unique(symbol,funding_time); presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos",run_519a165818e2cadce24bc873
F01157,base_para_redaccion.md; figuras/notas_figuras.md,late/ETHUSDT/False/exact,eventos_unicos,46,eventos,evidencia/corridas/run_519a165818e2cadce24bc873/funding_mark_audit.json,consumed[].settlement_mark_method,symbol=ETHUSDT;economic_window=False;method=exact,"count unique(symbol,funding_time); presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos",run_519a165818e2cadce24bc873
F01158,base_para_redaccion.md; figuras/notas_figuras.md,late/ETHUSDT/True/exact,eventos_unicos,1095,eventos,evidencia/corridas/run_519a165818e2cadce24bc873/funding_mark_audit.json,consumed[].settlement_mark_method,symbol=ETHUSDT;economic_window=True;method=exact,"count unique(symbol,funding_time); presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos",run_519a165818e2cadce24bc873
F01159,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,capital_inicial_usdt,10000,USDT,evidencia/revision/scenario_summary.csv,capital_usdt,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01160,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,equity_final_usdt,10008.5990064113315053282,USDT,evidencia/revision/scenario_summary.csv,final_equity_usdt,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01161,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,retorno_neto,0.0008599006411331711,proporción,evidencia/revision/scenario_summary.csv,net_return,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01162,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,cagr,0.0008599006411331711,proporción/año,evidencia/revision/scenario_summary.csv,cagr,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01163,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,sharpe,1.960300143675152,razón,evidencia/revision/scenario_summary.csv,sharpe,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01164,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,drawdown_diario,-9.509951783193138e-05,proporción con signo,evidencia/revision/scenario_summary.csv,max_drawdown,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01165,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,aperturas_completas,1,aperturas,evidencia/revision/scenario_summary.csv,openings,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01166,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,ciclos_cerrados,0,ciclos,evidencia/revision/scenario_summary.csv,complete_cycles,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01167,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,intentos_orden_fallidos,0,órdenes/intentos,evidencia/revision/scenario_summary.csv,failed_attempts,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01168,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,aperturas_fallidas,0,ciclos sin apertura completa,evidencia/revision/scenario_summary.csv,failed_cycles,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01169,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,intentos_apertura,1,aperturas intentadas,evidencia/revision/scenario_summary.csv,opening_attempts,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
