symbol,start_ns,end_ns,start_utc,end_exclusive_utc,seconds,exposure,spot,short,state,collateral_usdt,strategy,source_run_id
BTCUSDT,1643846399999999999,1643932799999999999,2022-02-02T23:59:59.999999999Z,2022-02-03T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1643846399999999999,1643932799999999999,2022-02-02T23:59:59.999999999Z,2022-02-03T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1643932799999999999,1644019199999999999,2022-02-03T23:59:59.999999999Z,2022-02-04T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1643932799999999999,1644019199999999999,2022-02-03T23:59:59.999999999Z,2022-02-04T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644019199999999999,1644105599999999999,2022-02-04T23:59:59.999999999Z,2022-02-05T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644019199999999999,1644105599999999999,2022-02-04T23:59:59.999999999Z,2022-02-05T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644105599999999999,1644191999999999999,2022-02-05T23:59:59.999999999Z,2022-02-06T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644105599999999999,1644191999999999999,2022-02-05T23:59:59.999999999Z,2022-02-06T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644191999999999999,1644278399999999999,2022-02-06T23:59:59.999999999Z,2022-02-07T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644191999999999999,1644278399999999999,2022-02-06T23:59:59.999999999Z,2022-02-07T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644278399999999999,1644364799999999999,2022-02-07T23:59:59.999999999Z,2022-02-08T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644278399999999999,1644364799999999999,2022-02-07T23:59:59.999999999Z,2022-02-08T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644364799999999999,1644451199999999999,2022-02-08T23:59:59.999999999Z,2022-02-09T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644364799999999999,1644451199999999999,2022-02-08T23:59:59.999999999Z,2022-02-09T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644451199999999999,1644537599999999999,2022-02-09T23:59:59.999999999Z,2022-02-10T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644451199999999999,1644537599999999999,2022-02-09T23:59:59.999999999Z,2022-02-10T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644537599999999999,1644623999999999999,2022-02-10T23:59:59.999999999Z,2022-02-11T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644537599999999999,1644623999999999999,2022-02-10T23:59:59.999999999Z,2022-02-11T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644623999999999999,1644710399999999999,2022-02-11T23:59:59.999999999Z,2022-02-12T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644623999999999999,1644710399999999999,2022-02-11T23:59:59.999999999Z,2022-02-12T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644710399999999999,1644796799999999999,2022-02-12T23:59:59.999999999Z,2022-02-13T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644710399999999999,1644796799999999999,2022-02-12T23:59:59.999999999Z,2022-02-13T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644796799999999999,1644883199999999999,2022-02-13T23:59:59.999999999Z,2022-02-14T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644796799999999999,1644883199999999999,2022-02-13T23:59:59.999999999Z,2022-02-14T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644883199999999999,1644969599999999999,2022-02-14T23:59:59.999999999Z,2022-02-15T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644883199999999999,1644969599999999999,2022-02-14T23:59:59.999999999Z,2022-02-15T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1644969599999999999,1645055999999999999,2022-02-15T23:59:59.999999999Z,2022-02-16T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1644969599999999999,1645055999999999999,2022-02-15T23:59:59.999999999Z,2022-02-16T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645055999999999999,1645142399999999999,2022-02-16T23:59:59.999999999Z,2022-02-17T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645055999999999999,1645142399999999999,2022-02-16T23:59:59.999999999Z,2022-02-17T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645142399999999999,1645228799999999999,2022-02-17T23:59:59.999999999Z,2022-02-18T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645142399999999999,1645228799999999999,2022-02-17T23:59:59.999999999Z,2022-02-18T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645228799999999999,1645315199999999999,2022-02-18T23:59:59.999999999Z,2022-02-19T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645228799999999999,1645315199999999999,2022-02-18T23:59:59.999999999Z,2022-02-19T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645315199999999999,1645401599999999999,2022-02-19T23:59:59.999999999Z,2022-02-20T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645315199999999999,1645401599999999999,2022-02-19T23:59:59.999999999Z,2022-02-20T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645401599999999999,1645487999999999999,2022-02-20T23:59:59.999999999Z,2022-02-21T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645401599999999999,1645487999999999999,2022-02-20T23:59:59.999999999Z,2022-02-21T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645487999999999999,1645574399999999999,2022-02-21T23:59:59.999999999Z,2022-02-22T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645487999999999999,1645574399999999999,2022-02-21T23:59:59.999999999Z,2022-02-22T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645574399999999999,1645660799999999999,2022-02-22T23:59:59.999999999Z,2022-02-23T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645574399999999999,1645660799999999999,2022-02-22T23:59:59.999999999Z,2022-02-23T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645660799999999999,1645747199999999999,2022-02-23T23:59:59.999999999Z,2022-02-24T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645660799999999999,1645747199999999999,2022-02-23T23:59:59.999999999Z,2022-02-24T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645747199999999999,1645833599999999999,2022-02-24T23:59:59.999999999Z,2022-02-25T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645747199999999999,1645833599999999999,2022-02-24T23:59:59.999999999Z,2022-02-25T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645833599999999999,1645919999999999999,2022-02-25T23:59:59.999999999Z,2022-02-26T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645833599999999999,1645919999999999999,2022-02-25T23:59:59.999999999Z,2022-02-26T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1645919999999999999,1646006399999999999,2022-02-26T23:59:59.999999999Z,2022-02-27T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1645919999999999999,1646006399999999999,2022-02-26T23:59:59.999999999Z,2022-02-27T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646006399999999999,1646092799999999999,2022-02-27T23:59:59.999999999Z,2022-02-28T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646006399999999999,1646092799999999999,2022-02-27T23:59:59.999999999Z,2022-02-28T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646092799999999999,1646179199999999999,2022-02-28T23:59:59.999999999Z,2022-03-01T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646092799999999999,1646179199999999999,2022-02-28T23:59:59.999999999Z,2022-03-01T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646179199999999999,1646265599999999999,2022-03-01T23:59:59.999999999Z,2022-03-02T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646179199999999999,1646265599999999999,2022-03-01T23:59:59.999999999Z,2022-03-02T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646265599999999999,1646351999999999999,2022-03-02T23:59:59.999999999Z,2022-03-03T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646265599999999999,1646351999999999999,2022-03-02T23:59:59.999999999Z,2022-03-03T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646351999999999999,1646438399999999999,2022-03-03T23:59:59.999999999Z,2022-03-04T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646351999999999999,1646438399999999999,2022-03-03T23:59:59.999999999Z,2022-03-04T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646438399999999999,1646524799999999999,2022-03-04T23:59:59.999999999Z,2022-03-05T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646438399999999999,1646524799999999999,2022-03-04T23:59:59.999999999Z,2022-03-05T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646524799999999999,1646611199999999999,2022-03-05T23:59:59.999999999Z,2022-03-06T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646524799999999999,1646611199999999999,2022-03-05T23:59:59.999999999Z,2022-03-06T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646611199999999999,1646697599999999999,2022-03-06T23:59:59.999999999Z,2022-03-07T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646611199999999999,1646697599999999999,2022-03-06T23:59:59.999999999Z,2022-03-07T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646697599999999999,1646783999999999999,2022-03-07T23:59:59.999999999Z,2022-03-08T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646697599999999999,1646783999999999999,2022-03-07T23:59:59.999999999Z,2022-03-08T23:59:59.999999999Z,86400,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646783999999999999,1646870399999999999,2022-03-08T23:59:59.999999999Z,2022-03-09T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646783999999999999,1646813040000000000,2022-03-08T23:59:59.999999999Z,2022-03-09T08:04:00.000000000Z,29040.000000001,covered,0.9100890,0.910,HOLDING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646813040000000000,1646813100000000000,2022-03-09T08:04:00.000000000Z,2022-03-09T08:05:00.000000000Z,60,covered,0.9100890,0.910,REBALANCING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646813100000000000,1646813160000000000,2022-03-09T08:05:00.000000000Z,2022-03-09T08:06:00.000000000Z,60,unhedged,0.9180810,0.910,REBALANCING,1695.5796548221830000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646813160000000000,1646870399999999999,2022-03-09T08:06:00.000000000Z,2022-03-09T23:59:59.999999999Z,57239.999999999,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646870399999999999,1646956799999999999,2022-03-09T23:59:59.999999999Z,2022-03-10T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646870399999999999,1646956799999999999,2022-03-09T23:59:59.999999999Z,2022-03-10T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1646956799999999999,1647043199999999999,2022-03-10T23:59:59.999999999Z,2022-03-11T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1646956799999999999,1647043199999999999,2022-03-10T23:59:59.999999999Z,2022-03-11T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647043199999999999,1647129599999999999,2022-03-11T23:59:59.999999999Z,2022-03-12T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647043199999999999,1647129599999999999,2022-03-11T23:59:59.999999999Z,2022-03-12T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647129599999999999,1647215999999999999,2022-03-12T23:59:59.999999999Z,2022-03-13T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647129599999999999,1647215999999999999,2022-03-12T23:59:59.999999999Z,2022-03-13T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647215999999999999,1647302399999999999,2022-03-13T23:59:59.999999999Z,2022-03-14T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647215999999999999,1647302399999999999,2022-03-13T23:59:59.999999999Z,2022-03-14T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647302399999999999,1647388799999999999,2022-03-14T23:59:59.999999999Z,2022-03-15T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647302399999999999,1647388799999999999,2022-03-14T23:59:59.999999999Z,2022-03-15T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647388799999999999,1647475199999999999,2022-03-15T23:59:59.999999999Z,2022-03-16T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647388799999999999,1647475199999999999,2022-03-15T23:59:59.999999999Z,2022-03-16T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647475199999999999,1647561599999999999,2022-03-16T23:59:59.999999999Z,2022-03-17T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647475199999999999,1647561599999999999,2022-03-16T23:59:59.999999999Z,2022-03-17T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647561599999999999,1647647999999999999,2022-03-17T23:59:59.999999999Z,2022-03-18T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647561599999999999,1647647999999999999,2022-03-17T23:59:59.999999999Z,2022-03-18T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647647999999999999,1647734399999999999,2022-03-18T23:59:59.999999999Z,2022-03-19T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647647999999999999,1647734399999999999,2022-03-18T23:59:59.999999999Z,2022-03-19T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647734399999999999,1647820799999999999,2022-03-19T23:59:59.999999999Z,2022-03-20T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647734399999999999,1647820799999999999,2022-03-19T23:59:59.999999999Z,2022-03-20T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1647820799999999999,1647907199999999999,2022-03-20T23:59:59.999999999Z,2022-03-21T23:59:59.999999999Z,86400,covered,0.07100892,0.071,HOLDING,1634.2978778414310000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1647820799999999999,1647907199999999999,2022-03-20T23:59:59.999999999Z,2022-03-21T23:59:59.999999999Z,86400,covered,0.9180810,0.918,HOLDING,1706.5066948221830000000,permanent,run_dfea4b7ac1475668d5968c97
