symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,state,snapshot_kind,spot,short,average,collateral,spot_cost,realized_spot,realized_futures,funding,fees,liquidation_fees,slippage,spot_price,mark_price,dust_spot,tradable_spot,mark_available_at_utc,mark_close_time_ns_utc,spot_price_time_ns_utc,mark_age_seconds,mark_available_at,mark_close_time_ns,spot_price_age_seconds,spot_price_time_ns,source_run_id
BTCUSDT,permanent,False,1720627380000000000,2024-07-10T16:03:00.000000000Z,REBALANCING,event,0.05400035,0.054,61734.41869629569152523233439,1667.924404936741470982155044,3329.754074847800059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,613.1723009658799279207,70.3678209392,0,9.445837610325887338573911990,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1720627440000000000,2024-07-10T16:04:00.000000000Z,REBALANCING,event,0.05700734,0.054,61734.41869629569152523233439,1667.924404936741470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,613.1723009658799279207,70.5416304695,0,9.463236078108641214346325691,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1720627500000000000,2024-07-10T16:05:00.000000000Z,HOLDING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,613.1723009658799279207,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1720627500000000000,2024-07-10T16:05:00.000000000Z,HOLDING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,613.1723009658799279207,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1720655999999999999,2024-07-10T23:59:59.999999999Z,HOLDING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,613.1723009658799279207,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1720655999999999999,2024-07-10T23:59:59.999999999Z,HOLDING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,515.5324093139504242002,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1720742399999999999,2024-07-11T23:59:59.999999999Z,HOLDING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,614.1598519982650549207,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1720742399999999999,2024-07-11T23:59:59.999999999Z,HOLDING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,516.1597784537076385804,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1720828799999999999,2024-07-12T23:59:59.999999999Z,HOLDING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,614.6005691978448317935,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1720828799999999999,2024-07-12T23:59:59.999999999Z,HOLDING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,516.8978842067297570624,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1720915199999999999,2024-07-13T23:59:59.999999999Z,HOLDING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,615.4376997485209916455,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1720915199999999999,2024-07-13T23:59:59.999999999Z,HOLDING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,517.8396761439756887680,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721001599999999999,2024-07-14T23:59:59.999999999Z,HOLDING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,616.1449127547777730252,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721001599999999999,2024-07-14T23:59:59.999999999Z,HOLDING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,518.5159600194637091076,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721087999999999999,2024-07-15T23:59:59.999999999Z,HOLDING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,616.4000967677537997472,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721087999999999999,2024-07-15T23:59:59.999999999Z,HOLDING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,519.1753794599417341076,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721174399999999999,2024-07-16T23:59:59.999999999Z,HOLDING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,616.6297506534710555380,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721174399999999999,2024-07-16T23:59:59.999999999Z,HOLDING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,519.8765621144259083839,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721232180000000000,2024-07-17T16:03:00.000000000Z,REBALANCING,event,0.05700734,0.057,61524.68087017486565548326416,1754.619438128221470982155044,3503.389795617500059292067564,1531.868586777000059292067565,-1486.161709599967342362546064,616.6481003431082350351,70.6282545695,0,9.480789271346005191735311601,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721232240000000000,2024-07-17T16:04:00.000000000Z,REBALANCING,event,0.05700734,0.051,61524.68087017486565548326416,1569.922655167356052984033460,3503.389795617500059292067564,1531.868586777000059292067565,-1504.706624378918148429646479,616.6481003431082350351,70.8221010695,0,9.520059553254307546134320301,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721232300000000000,2024-07-17T16:05:00.000000000Z,HOLDING,event,0.05100734,0.051,61524.68087017486565548326416,1569.922655167356052984033460,3134.659404518652080141445813,1551.004955678152080141445814,-1504.706624378918148429646479,616.6481003431082350351,71.2099678295,0,9.558864446554551537548028861,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721232300000000000,2024-07-17T16:05:00.000000000Z,HOLDING,event,0.05100734,0.051,61524.68087017486565548326416,1569.922655167356052984033460,3134.659404518652080141445813,1551.004955678152080141445814,-1504.706624378918148429646479,616.6481003431082350351,71.2099678295,0,9.558864446554551537548028861,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721260799999999999,2024-07-17T23:59:59.999999999Z,HOLDING,event,0.05100734,0.051,61524.68087017486565548326416,1569.922655167356052984033460,3134.659404518652080141445813,1551.004955678152080141445814,-1504.706624378918148429646479,616.6481003431082350351,71.2099678295,0,9.558864446554551537548028861,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721260799999999999,2024-07-17T23:59:59.999999999Z,HOLDING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,520.6283096179881152590,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721347199999999999,2024-07-18T23:59:59.999999999Z,HOLDING,event,0.05100734,0.051,61524.68087017486565548326416,1569.922655167356052984033460,3134.659404518652080141445813,1551.004955678152080141445814,-1504.706624378918148429646479,616.8228615657953700205,71.2099678295,0,9.558864446554551537548028861,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721347199999999999,2024-07-18T23:59:59.999999999Z,HOLDING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,521.3665130804375000463,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721347380000000000,2024-07-19T00:03:00.000000000Z,REBALANCING,event,1.0870039,1.087,3298.137971330531966024761926,1792.689558487102101801544181,3583.232466172243791375566777,757.6309684792437913755667754,-698.0534148362882470689162172,521.5298395168206000463,73.348605973,0,9.983286815760962628619059779,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
