scenario,strategy,run_id,period,metric,value_before,value_after,unchanged
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2026,blocked_orders,0,0,True
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2026,turnover_usdt,86.709570,86.709570,True
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2026,maintenance_daily_mean_usdt,23.93399429973900458847736626,23.93399429973900458847736626,True
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2026,maintenance_daily_max_usdt,35.155827036579840,35.155827036579840,True
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2026,maintenance_ratio_daily_max,0.007147442880714745567760012985,0.007147442880714745567760012985,True
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2026,maintenance_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,scenario,FUT4_DECISION,FUT4_DECISION,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,strategy,permanent,permanent,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,run_id,run_9a4b6b4c853215594e14bd86,run_9a4b6b4c853215594e14bd86,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,period,full,full,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,start_utc,2022-01-01T00:00:00.000000000Z,2022-01-01T00:00:00.000000000Z,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,end_exclusive_utc,2026-09-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,days,1704,1704,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,coverage_complete,True,True,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,starting_equity_usdt,10000,10000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,final_equity_usdt,11697.98490316772421996220000,11697.98490316772421996220000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,net_pnl_usdt,1697.98490316772421996220000,1697.98490316772421996220000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,net_return,0.16979849031677242199622,0.16979849031677242199622,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,cagr,0.03416423962066937,0.03416423962066937,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,cagr_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,sharpe,6.594886333890124,6.594886333890124,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,sharpe_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,annual_volatility,0.005096084569312714,0.005096084569312714,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,max_drawdown,-0.0048155972256906167881401708,-0.0048155972256906167881401708,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,max_drawdown_days,154,154,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,spot_pnl_usdt,2324.214684117700000000000001,2324.214684117700000000000001,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,futures_pnl_usdt,-2210.197044879550000000000005,-2210.197044879550000000000005,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,funding_usdt,1797.8878065712742199622,1797.8878065712742199622,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,fees_usdt,-213.9205426417,-213.9205426417,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,liquidation_fees_usdt,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,slippage_informational_usdt,30.37832036473130032367154545,30.37832036473130032367154545,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,spot_realized_pnl_usdt,4977.183567831158181034457428,4977.183567831158181034457428,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,spot_unrealized_pnl_usdt,-2652.968883713458181034457427,-2652.968883713458181034457427,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,futures_realized_pnl_usdt,-4868.761287998872146503381445,-4868.761287998872146503381445,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,futures_unrealized_pnl_usdt,2658.564243119322146503381438,2658.564243119322146503381438,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,reconciliation_residual_usdt,4E-24,4E-24,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,capital_deployed_usdt_daily_mean,8981.240502824725379737443903,8981.240502824725379737443903,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,capital_deployed_usdt_daily_max,11397.343552055409542211091529,11397.343552055409542211091529,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,capital_utilization_daily_mean,0.8263822220049922123033544472,0.8263822220049922123033544472,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,capital_utilization_daily_max,1.0119204655796063276890677202694209150836260370477,1.0119204655796063276890677202694209150836260370477,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,gross_exposure_usdt_daily_mean,11328.84134173982705985915493,11328.84134173982705985915493,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,gross_exposure_usdt_daily_max,16173.8976875558200000,16173.8976875558200000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,collateral_usdt_daily_mean,3315.842404705909769408806144,3315.842404705909769408806144,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,collateral_usdt_daily_max,3888.717521112018737390793148,3888.717521112018737390793148,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,debt_usdt_daily_mean,0E-27,0E-27,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,debt_usdt_daily_max,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,orders_submitted,727,727,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,failed_attempts,407,407,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,fills,324,324,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,partial_fills,4,4,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,openings,20,20,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,completed_openings,17,17,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,renewals,458,458,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,rebalances,125,125,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,corrections,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,close_requests,20,20,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,margin_close_requests,7,7,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,liquidation_fills,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,blocked_orders,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,turnover_usdt,299922.1279657,299922.1279657,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,maintenance_daily_mean_usdt,29.47858882571336673415492958,29.47858882571336673415492958,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,maintenance_daily_max_usdt,42.386093800668480,42.386093800668480,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,maintenance_ratio_daily_max,0.03723135744870568335597465779,0.03723135744870568335597465779,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,maintenance_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,scenario,FUT4_DECISION,FUT4_DECISION,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,strategy,permanent,permanent,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,run_id,run_9a4b6b4c853215594e14bd86,run_9a4b6b4c853215594e14bd86,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,period,2022-2023,2022-2023,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,start_utc,2022-01-01T00:00:00.000000000Z,2022-01-01T00:00:00.000000000Z,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,end_exclusive_utc,2024-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,days,730,730,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,coverage_complete,True,True,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,starting_equity_usdt,10000,10000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,final_equity_usdt,10622.65798639019214048110000,10622.65798639019214048110000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,net_pnl_usdt,622.65798639019214048110000,622.65798639019214048110000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,net_return,0.06226579863901921404811,0.06226579863901921404811,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,cagr,0.03066279579648122,0.03066279579648122,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,cagr_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,sharpe,4.641735548336052,4.641735548336052,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,sharpe_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,annual_volatility,0.0065114531945423175,0.0065114531945423175,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,max_drawdown,-0.0048155972256906167881401708,-0.0048155972256906167881401708,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,max_drawdown_days,145,145,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,spot_pnl_usdt,-845.2193837820000000000000000,-845.2193837820000000000000000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,futures_pnl_usdt,952.2642958893499999999999960,952.2642958893499999999999960,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,funding_usdt,598.1476550358421404811,598.1476550358421404811,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,fees_usdt,-82.5345807530,-82.5345807530,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,liquidation_fees_usdt,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,slippage_informational_usdt,11.98726876469500307861016623,11.98726876469500307861016623,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,spot_realized_pnl_usdt,-1512.919361548853218657672193,-1512.919361548853218657672193,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,spot_unrealized_pnl_usdt,667.699977766853218657672193,667.699977766853218657672193,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,futures_realized_pnl_usdt,1622.194787666554457263518677,1622.194787666554457263518677,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,futures_unrealized_pnl_usdt,-669.9304917772044572635186826,-669.9304917772044572635186826,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,reconciliation_residual_usdt,4.0E-24,4.0E-24,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,capital_deployed_usdt_daily_mean,8314.597150609756313277510689,8314.597150609756313277510689,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,capital_deployed_usdt_daily_max,10328.478442437370262690306536,10328.478442437370262690306536,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,capital_utilization_daily_mean,0.8134738556444092428102554026,0.8134738556444092428102554026,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,capital_utilization_daily_max,1.0004458415118456808441454634805759259305442401052,1.0004458415118456808441454634805759259305442401052,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,gross_exposure_usdt_daily_mean,10528.14161294443246575342466,10528.14161294443246575342466,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,gross_exposure_usdt_daily_max,14417.4941876029400000,14417.4941876029400000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,collateral_usdt_daily_mean,3049.585248737325491359702438,3049.585248737325491359702438,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,collateral_usdt_daily_max,3476.532878906236637931034483,3476.532878906236637931034483,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,debt_usdt_daily_mean,0E-27,0E-27,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,debt_usdt_daily_max,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,orders_submitted,444,444,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,failed_attempts,319,319,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,fills,128,128,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,partial_fills,3,3,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,openings,9,9,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,completed_openings,8,8,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,renewals,189,189,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,rebalances,47,47,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,corrections,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,close_requests,9,9,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,margin_close_requests,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,liquidation_fills,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,blocked_orders,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,turnover_usdt,117839.1813830,117839.1813830,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,maintenance_daily_mean_usdt,27.13012551883888616438356164,27.13012551883888616438356164,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,maintenance_daily_max_usdt,37.820740266919955,37.820740266919955,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,maintenance_ratio_daily_max,0.03047854265085599301109004744,0.03047854265085599301109004744,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,maintenance_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,scenario,FUT4_DECISION,FUT4_DECISION,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,strategy,permanent,permanent,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,run_id,run_9a4b6b4c853215594e14bd86,run_9a4b6b4c853215594e14bd86,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,period,2024+,2024+,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,start_utc,2024-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,end_exclusive_utc,2026-09-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,days,974,974,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,coverage_complete,True,True,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,starting_equity_usdt,10622.65798639019214048110000,10622.65798639019214048110000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,final_equity_usdt,11697.98490316772421996220000,11697.98490316772421996220000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,net_pnl_usdt,1075.32691677753207948110000,1075.32691677753207948110000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,net_return,0.101229552731081697429791923,0.101229552731081697429791923,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,cagr,0.03679632152396364,0.03679632152396364,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,cagr_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,sharpe,9.784214826893066,9.784214826893066,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,sharpe_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,annual_volatility,0.0036941239712607256,0.0036941239712607256,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,max_drawdown,-0.0031139761112298788653878910,-0.0031139761112298788653878910,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,max_drawdown_days,154,154,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,spot_pnl_usdt,3169.434067899700000000000001,3169.434067899700000000000001,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,futures_pnl_usdt,-3162.461340768900000000000001,-3162.461340768900000000000001,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,funding_usdt,1199.7401515354320794811,1199.7401515354320794811,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,fees_usdt,-131.3859618887,-131.3859618887,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,liquidation_fees_usdt,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,slippage_informational_usdt,18.39105160003629724506137920,18.39105160003629724506137920,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,spot_realized_pnl_usdt,6490.102929380011399692129622,6490.102929380011399692129622,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,spot_unrealized_pnl_usdt,-3320.668861480311399692129620,-3320.668861480311399692129620,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,futures_realized_pnl_usdt,-6490.956075665426603766900121,-6490.956075665426603766900121,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,futures_unrealized_pnl_usdt,3328.494734896526603766900124,3328.494734896526603766900124,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,reconciliation_residual_usdt,0E-24,0E-24,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,capital_deployed_usdt_daily_mean,9480.880797605965029137600504,9480.880797605965029137600504,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,capital_deployed_usdt_daily_max,11397.343552055409542211091529,11397.343552055409542211091529,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,capital_utilization_daily_mean,0.8360568703039917684942808376,0.8360568703039917684942808376,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,capital_utilization_daily_max,1.0119204655796063276890677202694209150836260370477,1.0119204655796063276890677202694209150836260370477,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,gross_exposure_usdt_daily_mean,11928.95510151460945585215606,11928.95510151460945585215606,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,gross_exposure_usdt_daily_max,16173.8976875558200000,16173.8976875558200000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,collateral_usdt_daily_mean,3515.398589364088951108853046,3515.398589364088951108853046,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,collateral_usdt_daily_max,3888.717521112018737390793148,3888.717521112018737390793148,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,debt_usdt_daily_mean,0E-27,0E-27,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,debt_usdt_daily_max,0E-27,0E-27,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,orders_submitted,283,283,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,failed_attempts,88,88,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,fills,196,196,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,partial_fills,1,1,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,openings,11,11,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,completed_openings,9,9,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,renewals,269,269,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,rebalances,78,78,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,corrections,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,close_requests,11,11,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,margin_close_requests,7,7,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,liquidation_fills,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,blocked_orders,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,turnover_usdt,182082.9465827,182082.9465827,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,maintenance_daily_mean_usdt,31.23873072922298769507186858,31.23873072922298769507186858,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,maintenance_daily_max_usdt,42.386093800668480,42.386093800668480,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,maintenance_ratio_daily_max,0.03723135744870568335597465779,0.03723135744870568335597465779,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,maintenance_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,scenario,FUT4_DECISION,FUT4_DECISION,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,strategy,permanent,permanent,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,run_id,run_9a4b6b4c853215594e14bd86,run_9a4b6b4c853215594e14bd86,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,period,2022,2022,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,start_utc,2022-01-01T00:00:00.000000000Z,2022-01-01T00:00:00.000000000Z,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,end_exclusive_utc,2023-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,days,365,365,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,coverage_complete,True,True,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,starting_equity_usdt,10000,10000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,final_equity_usdt,10111.30260809843057328220000,10111.30260809843057328220000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,net_pnl_usdt,111.30260809843057328220000,111.30260809843057328220000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,net_return,0.01113026080984305732822,0.01113026080984305732822,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,cagr,0.011130260809843136,0.011130260809843136,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,cagr_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,sharpe,2.6711978181368212,2.6711978181368212,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,sharpe_reason,,,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,annual_volatility,0.00414702396258049,0.00414702396258049,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,max_drawdown,-0.0048155972256906167881401708,-0.0048155972256906167881401708,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,max_drawdown_days,134,134,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,spot_pnl_usdt,-5125.771909767300000000000000,-5125.771909767300000000000000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,futures_pnl_usdt,5140.981511621579999999999997,5140.981511621579999999999997,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,funding_usdt,126.4412679712505732822,126.4412679712505732822,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,fees_usdt,-30.3482617271,-30.3482617271,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,liquidation_fees_usdt,0,0,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,slippage_informational_usdt,4.400868696987440087517449270,4.400868696987440087517449270,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,spot_realized_pnl_usdt,-2948.066205596960695227150267,-2948.066205596960695227150267,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,spot_unrealized_pnl_usdt,-2177.705704170339304772849733,-2177.705704170339304772849733,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,futures_realized_pnl_usdt,2960.862848120577876483388294,2960.862848120577876483388294,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,futures_unrealized_pnl_usdt,2180.118663501002123516611702,2180.118663501002123516611702,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,reconciliation_residual_usdt,3E-24,3E-24,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,capital_deployed_usdt_daily_mean,7902.355774967354619019730553,7902.355774967354619019730553,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,capital_deployed_usdt_daily_max,10122.977518234190769230769231,10122.977518234190769230769231,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,capital_utilization_daily_mean,0.7847045899432638957606338748,0.7847045899432638957606338748,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,capital_utilization_daily_max,1.0004458415118456808441454634805759259305442401052,1.0004458415118456808441454634805759259305442401052,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,gross_exposure_usdt_daily_mean,9726.083679591643972602739726,9726.083679591643972602739726,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,gross_exposure_usdt_daily_max,13673.7106171875000000,13673.7106171875000000,True
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,collateral_usdt_daily_mean,3038.142996476407495732059258,3038.142996476407495732059258,True
