date,strategy,equity_usdt,daily_return,net_pnl_usdt
2025-01-22,permanent,11340.41340853210621523559998,0.000142045176377056252554221,1.61062224168328000000000
2025-01-23,permanent,11341.54830815662221523559998,0.000100075683630910989338250,1.13489962451600000000000
2025-01-24,permanent,11345.71707520886267267239998,0.000367565956514275990900760,4.16876705224045743680000
2025-01-25,permanent,11345.52754989228847320319998,-0.0000167045692500410343804202,-0.18952531657419946920000
2025-01-26,permanent,11347.58278182275837332239998,0.000181149084644319775477067,2.05523193046990011920000
2025-01-27,permanent,11348.42496971342876802879998,0.000074217382403190043190724,0.84218789067039470640000
2025-01-28,permanent,11350.12017811960655981999998,0.000149378297931382394650309,1.69520840617779179120000
2025-01-29,permanent,11350.43063780288726797759998,0.000027352986436143844766220,0.31045968328070815760000
2025-01-30,permanent,11352.53261470071879997759998,0.000185189176067985161184308,2.10197689783153200000000
2025-01-31,permanent,11354.76430069321441270159998,0.000196580451978243055465469,2.23168599249561272400000
2025-02-01,permanent,11355.26721343230569715599998,0.000044290900786076322484612,0.50291273909128445440000
2025-02-02,permanent,11354.79421487056917053369998,-0.0000416545513941767882217269,-0.47299856173652662230000
2025-02-03,permanent,11356.22664938341218213169998,0.000126152397457547371979572,1.43243451284301159800000
2025-02-04,permanent,11355.14004543771317425889998,-0.0000956835381370276875185322,-1.08660394569900787280000
2025-02-05,permanent,11355.56540919819169183329998,0.000037460018879240588937058,0.42536376047851757440000
2025-02-06,permanent,11354.88806929486141560929998,-0.0000596482763228698365204080,-0.67733990333027622400000
2025-02-07,permanent,11356.23128030113945929339998,0.000118293636897246587457040,1.34321100627804368410000
2025-02-08,permanent,11355.78052904767929791079998,-0.0000396919754744734788958375,-0.45075125346016138260000
2025-02-09,permanent,11357.27729214528374339399998,0.000131806272037028116527545,1.49676309760444548320000
2025-02-10,permanent,11358.13351630475118225759998,0.000075389914100239962219403,0.85622415946743886360000
2025-02-11,permanent,11358.25430712099763329959998,0.000010634741709371018093873,0.12079081624645104200000
2025-02-12,permanent,11358.67613903007941475419998,0.000037138797712718596552653,0.42183190908178145460000
2025-02-13,permanent,11359.92172277862741957909998,0.000109659236103052197362736,1.24558374854800482490000
2025-02-14,permanent,11360.70703295363839292729998,0.000069129893160820753573887,0.78531017501097334820000
2025-02-15,permanent,11361.58268381353610638769998,0.000077077144702151116609730,0.87565085989771346040000
2025-02-16,permanent,11362.48547290935004625519998,0.000079459800710697908549074,0.90278909581393986750000
2025-02-17,permanent,11363.29738182653102786269998,0.000071455221581294867458896,0.81190891718098160750000
2025-02-18,permanent,11365.25675117755007936549998,0.000172429646534877836954105,1.95936935101905150280000
2025-02-19,permanent,11366.26765521148798731519998,0.000088946871687097482763471,1.01090403393790794970000
2025-02-20,permanent,11367.17809360331318883459998,0.000080100031025378957174888,0.91043839182520151940000
2025-02-21,permanent,11369.30083900431978883459998,0.000186743392557660286526686,2.12274540100660000000000
2025-02-22,permanent,11368.56798988620668320819998,-0.0000644585914728320066486246,-0.73284911811310562640000
2025-02-23,permanent,11369.33332567977729885429998,0.000067320333946322842916585,0.76533579357061564610000
2025-02-24,permanent,11369.38779977051338132269998,0.000004791317940608046974679,0.05447409073608246840000
2025-02-25,permanent,11370.55872768282935265669998,0.000102989530565542504683379,1.17092791231597133400000
2025-02-26,permanent,11370.56566396512025780469998,6.10021236161248102774E-7,0.00693628229090514800000
2025-02-27,permanent,11372.22406366501778667109998,0.000145850237262445493501073,1.65839969989752886640000
2025-02-28,permanent,11372.86117847083869386369998,0.000056023764767045848923636,0.63711480582090719260000
2025-03-01,permanent,11372.97848377286001733289998,0.000010314493440171929845108,0.11730530202132346920000
2025-03-02,permanent,11371.74075829513452641989999,-0.0001088303718758895562667041,-1.23772547772549091299999
2025-03-03,permanent,11372.86831018371543828309999,0.000099153850984372584335607,1.12755188858091186320000
2025-03-04,permanent,11372.40751496046626718829998,-0.0000405170631261558575797704,-0.46079522324917109480001
2025-03-05,permanent,11373.85088153956004880589998,0.000126918295637491422728765,1.44336657909378161760000
2025-03-06,permanent,11374.18447029788277847389998,0.000029329447150055762197070,0.33358875832272966800000
2025-03-07,permanent,11374.64132858819704207909999,0.000040166245897214534298060,0.45685829031426360520001
2025-03-08,permanent,11375.12994809172417228909998,0.000042956915247874185937966,0.48861950352713020999999
2025-03-09,permanent,11375.72402879022094999149999,0.000052226277959702767721069,0.59408069849677770240001
2025-03-10,permanent,11373.27746247758770163839999,-0.0002150690634232478299963114,-2.44656631263324835310000
2025-03-11,permanent,11376.41303086103262569659999,0.000275696112557678053898246,3.13556838344492405820000
2025-03-12,permanent,11375.97552528472522172859999,-0.0000384572514307078581713153,-0.43750557630740396800000
2025-03-13,permanent,11376.51459589830012172859999,0.000047386759260930090165822,0.53907061357490000000000
2025-03-14,permanent,11377.41827458816614323779999,0.000079433703727838992278982,0.90367868986602150920000
2025-03-15,permanent,11378.06083002871946323779999,0.000056476383749421297155879,0.64255544055332000000000
2025-03-16,permanent,11377.07407453173416323779999,-0.0000867243998538905088439904,-0.98675549698530000000000
2025-03-17,permanent,11378.37065100882136793419999,0.000113963965479460950776659,1.29657647708720469640000
2025-03-18,permanent,11378.76214713405492123079999,0.000034407046249529824653407,0.39149612523355329660000
2025-03-19,permanent,11379.52085847357932684119999,0.000066677845069070246128542,0.75871133952440561040000
2025-03-20,permanent,11379.64271862287217544879999,0.000010708724102571276929257,0.12186014929284860760000
2025-03-21,permanent,11380.29582821079737994989999,0.000057392802575109469381931,0.65310958792520450110000
2025-03-22,permanent,11380.47897264409020101579999,0.000016093117090930219971607,0.18314443329282106590000
2025-03-23,permanent,11379.66581941195143505369999,-0.0000714515824943211096658872,-0.81315323213876596210000
2025-03-24,permanent,11381.30421865059816455489999,0.000143976041532948496180892,1.63839923864672950120000
2025-03-25,permanent,11381.11303956917471270219999,-0.0000167976426735141451613698,-0.19117908142345185270000
2025-03-26,permanent,11381.52905203060930581749999,0.000036552880196183432372980,0.41601246143459311530000
2025-03-27,permanent,11381.83149308145774932359999,0.000026572971827057295278331,0.30244105084844350610000
2025-03-28,permanent,11382.47327503341123011549999,0.000056386527277582115254374,0.64178195195348079190000
2025-03-29,permanent,11382.71827070784042919589999,0.000021523940228928843154259,0.24499567442919908040000
2025-03-30,permanent,11382.58183968589251606689999,-0.0000119858032767975283345297,-0.13643102194791312900000
2025-03-31,permanent,11382.77072814769310310609999,0.000016594518226262057041984,0.18888846180058703920000
2025-04-01,permanent,11383.39859581209192524099999,0.000055159475613982994807173,0.62786766439882213490000
2025-04-02,permanent,11383.60448885786426967109999,0.000018087133121042750883454,0.20589304577234443010000
2025-04-03,permanent,11384.52326641637080504419999,0.000080710600882683849655113,0.91877755850653537310000
2025-04-04,permanent,11385.09171219970450504419999,0.000049931452554590440142443,0.56844578333370000000000
2025-04-05,permanent,11385.70570388995033015019999,0.000053929446135941250171996,0.61399169024582510600000
2025-04-06,permanent,11386.13790500489838090279999,0.000037959975972362286821959,0.43220111494805075260000
2025-04-07,permanent,11385.02567682133464014709999,-0.0000976826552465036448060661,-1.11222818356374075570000
2025-04-08,permanent,11386.46396650004592769509999,0.000126331702671473794614493,1.43828967871128754800000
2025-04-09,permanent,11386.72015038202315911269999,0.000022498984999289189492863,0.25618388197723141760000
2025-04-10,permanent,11387.36157080971675911269999,0.000056330569226475669377848,0.64142042769360000000000
2025-04-11,permanent,11387.49455949230749375749999,0.000011678621229665430696165,0.13298868259073464480000
2025-04-12,permanent,11387.59302887054446140229999,0.000008647150408944541200551,0.09846937823696764480000
2025-04-13,permanent,11388.79363191979662654219999,0.000105430800539527582810725,1.20060304925216513990000
2025-04-14,permanent,11390.06816035208985529659999,0.000111910749591691642134011,1.27452843229322875440000
2025-04-15,permanent,11389.74901024264350547859999,-0.0000280200350826069374375332,-0.31915010944634981800000
2025-04-16,permanent,11390.18547392832478170499999,0.000038320746601946230781072,0.43646368568127622640000
2025-04-17,permanent,11390.55012542193408614799999,0.000032014535184170354959221,0.36465149360930444300000
2025-04-18,permanent,11391.36027508968261032509999,0.000071124718194286005490552,0.81014966774852417710000
2025-04-19,permanent,11391.37979354122125839839999,0.000001713443440229916459177,0.01951845153864807330000
2025-04-20,permanent,11391.64976919842679740879999,0.000023699996146086889463942,0.26997565720553901040000
2025-04-21,permanent,11392.89323570308851600199999,0.000109155963346406065670461,1.24346650466171859320000
2025-04-22,permanent,11391.74512043125504526699999,-0.0001007746889293672213114607,-1.14811527183347073500000
2025-04-23,permanent,11393.51102043010015793799999,0.000155015757478452199033359,1.76589999884511267100000
2025-04-24,permanent,11394.40186661006651494479999,0.000078188907560535974740227,0.89084617996635700680000
2025-04-25,permanent,11394.74265710417948824929999,0.000029908590034165736805596,0.34079049411297330450000
2025-04-26,permanent,11393.96035423704406041609999,-0.0000686547200473801292272190,-0.78230286713542783320000
2025-04-27,permanent,11393.86297173191846041609999,-0.0000085468530781210421651238,-0.09738250512560000000000
2025-04-28,permanent,11393.21124191981440472289999,-0.0000572000746121830731515268,-0.65172981210405569320000
2025-04-29,permanent,11394.35487789050758192989999,0.000100378720837310543257238,1.14363597069317720700000
2025-04-30,permanent,11392.90267146686750219379999,-0.0001274496396858699370879265,-1.45220642364007973610000
2025-05-01,permanent,11393.96170004114828709639999,0.000092955114672671215379036,1.05902857428078490260000
2025-05-02,permanent,11392.47399601785402026089999,-0.0001305695123838176605173593,-1.48770402329426683550000
2025-05-03,permanent,11392.95472732853577770589999,0.000042197270834218549667829,0.48073131068175744500000
2025-05-04,permanent,11393.01836930539298738469999,0.000005586081783029493037069,0.06364197685720967880000
2025-05-05,permanent,11392.80792026254138213869999,-0.0000184717548967171424376954,-0.21044904285160524600000
2025-05-06,permanent,11392.89973238460448216829999,0.000008058779074104171028939,0.09181212206310002960000
2025-05-07,permanent,11393.29266944315855412089999,0.000034489644233165544797892,0.39293705855407195260000
2025-05-08,permanent,11393.07401999355473154129998,-0.0000191910675822662739884205,-0.21864944960382257960001
2025-05-09,permanent,11396.15112061312975954129998,0.000270085195108454914750847,3.07710061957502800000000
2025-05-10,permanent,11397.39054729453735954129999,0.000108758357825367009894340,1.23942668140760000000001
2025-05-11,permanent,11400.90955744112061982029999,0.000308755774576715500210984,3.51901014658326027900000
2025-05-12,permanent,11402.02927682350982432309999,0.000098213162445305823392878,1.11971938238920450280000
2025-05-13,permanent,11402.36612022833992955649999,0.000029542408342591662180513,0.33684340483010523340000
2025-05-14,permanent,11405.05436460180624104829999,0.000235761976516193256447565,2.68824437346631149180000
2025-05-15,permanent,11405.40913789911156428069999,0.000031106673055977994496183,0.35477329730532323240000
2025-05-16,permanent,11407.31351285992885173119999,0.000166971209694637516006333,1.90437496081728745050000
2025-05-17,permanent,11407.01315515855809779959999,-0.0000263302749619486190979867,-0.30035770137075393160000
2025-05-18,permanent,11410.36697376654750868089999,0.000294013740702378686951491,3.35381860798941088130000
2025-05-19,permanent,11409.31531852835771032349999,-0.0000921666446493480578751728,-1.05165523818979835740000
2025-05-20,permanent,11410.64181646641632540709999,0.000116264464696179050526364,1.32649793805861508360000
2025-05-21,permanent,11410.56183287742425946649999,-0.0000070095609237898951635280,-0.07998358899206594060000
2025-05-22,permanent,11412.49595121923534946649999,0.000169502463606856376780029,1.93411834181109000000000
2025-05-23,permanent,11414.41494730984272801789999,0.000168148676574326910578625,1.91899609060737855140000
2025-05-24,permanent,11416.34246488377237071829999,0.000168866961892244979750972,1.92751757392964270040000
2025-05-25,permanent,11417.34107970162017071829999,0.000087472395026647153852838,0.99861481784780000000000
2025-05-26,permanent,11418.22398853094790284079999,0.000077330511820954199558292,0.88290882932773212250000
2025-05-27,permanent,11418.94697852699468700859999,0.000063318953698315302493942,0.72298999604678416780000
2025-05-28,permanent,11420.90487186269228342459999,0.000171460060142091840727255,1.95789333569759641600000
2025-05-29,permanent,11421.78714024977211342459999,0.000077250305205977646200343,0.88226838707983000000000
2025-05-30,permanent,11424.17780923139273120859999,0.000209307786274183580684911,2.39066898162061778400000
2025-05-31,permanent,11424.68461591065110488059999,0.000044362639283226555366076,0.50680667925837367200000
2025-06-01,permanent,11425.50948302900214838879999,0.000072200427940241579152193,0.82486711835104350820000
2025-06-02,permanent,11426.07499437652865113279999,0.000049495503755564759007036,0.56551134752650274400000
2025-06-03,permanent,11427.48117665182425113279999,0.000123067831778425087002596,1.40618227529560000000000
2025-06-04,permanent,11427.93219031751603663549999,0.000039467460827087487525455,0.45101366569178550270000
2025-06-05,permanent,11428.55471091757422805749998,0.000054473599395840935648617,0.62252060005819142199999
2025-06-06,permanent,11428.98472507114064789589999,0.000037626293476604875194105,0.43001415356641983840001
2025-06-07,permanent,11427.85111519472532516559999,-0.0000991872772328223129316175,-1.13360987641532273030000
2025-06-08,permanent,11430.14977136370468680239999,0.000201145092442009259872018,2.29865616897936163680000
2025-06-09,permanent,11429.74094399305216484459999,-0.0000357674552678889098595061,-0.40882737065252195780000
2025-06-10,permanent,11431.94831915803524867659999,0.000193125563895057395850479,2.20737516498308383200000
2025-06-11,permanent,11433.31554300557124867659999,0.000119596748460169407639201,1.36722384753600000000000
2025-06-12,permanent,11434.55464783809954171259999,0.000108376684599274095494921,1.23910483252829303600000
2025-06-13,permanent,11434.12905517677080371259999,-0.0000372198720838859831340744,-0.42559266132873800000000
2025-06-14,permanent,11435.97187620397950398859999,0.000161168464892773627779189,1.84282102720870027600000
2025-06-15,permanent,11435.87054399303193922339999,-0.0000088608307229591281782725,-0.10133221094756476520000
2025-06-16,permanent,11436.83005648398137116359999,0.000083903755928178036453881,0.95951249094943194020000
2025-06-17,permanent,11437.53470047430946141839999,0.000061611826603001792342169,0.70464399032809025480000
2025-06-18,permanent,11437.30656067870043784159999,-0.0000199465882800392921435910,-0.22813979560902357680000
2025-06-19,permanent,11437.97964226994026078479999,0.000058849659023206391510251,0.67308159123982294320000
2025-06-20,permanent,11439.01929075050425395279999,0.000090894416066443380510359,1.03964848056399316800000
2025-06-21,permanent,11436.65483547820407011839999,-0.0002067008728809525374973896,-2.36445527230018383440000
2025-06-22,permanent,11439.89772225390897433759999,0.000283552037055886935053200,3.24288677570490421920000
2025-06-23,permanent,11440.16844887627061987679999,0.000023665126116906095823580,0.27072662236164553920000
2025-06-24,permanent,11440.18606799950261669679999,0.000001540110472213150618972,0.01761912323199682000000
2025-06-25,permanent,11439.76248795506164016719999,-0.0000370256254507795952683704,-0.42358004444097652960000
2025-06-26,permanent,11440.60926317029852106719999,0.000074020349297326010453415,0.84677521523688090000000
2025-06-27,permanent,11441.22779191276101184479999,0.000054064318449688119911933,0.61852874246249077760000
2025-06-28,permanent,11442.03710885674084367679999,0.000070736896310367845113817,0.80931694397983183200000
2025-06-29,permanent,11442.85807199092446007039999,0.000071749735328873176105133,0.82096313418361639360000
2025-06-30,permanent,11445.83673621986904812399999,0.000260307714227057179448205,2.97866422894458805360000
2025-07-01,permanent,11444.22867846523392896719999,-0.0001404928090181898202302738,-1.60805775463511915680000
2025-07-02,permanent,11444.49798401409134468239999,0.000023531996469466898573456,0.26930554885741571520000
2025-07-03,permanent,11446.38209190941125678159999,0.000164630016795116090684810,1.88410789531991209920000
2025-07-04,permanent,11447.44165366579817641999999,0.000092567393599052083980453,1.05956175638691963840000
2025-07-05,permanent,11447.99427636869495745999999,0.000048274777860065829412067,0.55262270289678104000000
2025-07-06,permanent,11449.06122058644215745999999,0.000093199227042733534901898,1.06694421774720000000000
2025-07-07,permanent,11449.67903544828103745999999,0.000053962054175061383463246,0.61781486183888000000000
2025-07-08,permanent,11450.99192322323499600799999,0.000114665902064961771084357,1.31288777495395854800000
2025-07-09,permanent,11450.63061520543156594879998,-0.0000315525519733078957116479,-0.36130801780343005920001
2025-07-10,permanent,11451.60587925217453498879998,0.000085171208426538889384931,0.97526404674296904000000
2025-07-11,permanent,11454.32392201774632698879998,0.000237350358913093212611047,2.71804276557179200000000
2025-07-12,permanent,11457.17332487472393459399998,0.000248762203371988155111693,2.84940285697760760520000
2025-07-13,permanent,11459.39570678501941560799998,0.000193972967614137161897027,2.22238191029548101400000
2025-07-14,permanent,11460.04277840487873789279998,0.000056466469647801427426826,0.64707161985932228480000
2025-07-15,permanent,11460.57951078398572163599998,0.000046835111306773972187440,0.53673237910698374320000
2025-07-16,permanent,11462.08671852441634163599999,0.000131512349703816696055836,1.50720774043062000000001
2025-07-17,permanent,11462.84461023915632663599999,0.000066121617586012556217557,0.75789171473998500000000
2025-07-18,permanent,11465.09231095130463463599999,0.000196085770031337173254564,2.24770071214830800000000
2025-07-19,permanent,11467.70989665582576263599999,0.000228309169566898709850956,2.61758570452112800000000
2025-07-20,permanent,11470.70310941225686863599999,0.000261012249473103295046239,2.99321275643110600000000
2025-07-21,permanent,11473.74296619877494763599999,0.000265010501755880342207405,3.03985678651807900000000
2025-07-22,permanent,11471.90026943755993663599999,-0.0001606011888747663189626257,-1.84269676121501100000000
2025-07-23,permanent,11475.65487140920612763599999,0.000327286838576244895321691,3.75460197164619100000000
2025-07-24,permanent,11478.13272200863255963599999,0.000215922370199527695696650,2.47785059942643200000000
